SMILES,CHEMBL_ID,CHEMBL_COMPOUND_NAME,CHEMBL_MAX_PHASE,Plate Number/Position Number,Prestw number,Chemical name,Structure,Broad Therapeutic class,Reported therapeutic effect,Inhibition Index
CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,CHEMBL2106951,PHTHALYLSULFACETAMIDE,0,18F04,Prestw-2061,Phthalylsulfacetamide,nan,Infectiology,Antibacterial,0.094450862
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,CHEMBL1449,TICARCILLIN,4,14C08,Prestw-1067,Ticarcillin sodium,nan,Infectiology,Antibacterial,0.09416374699999999
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,CHEMBL427216,GLICLAZIDE,4,07H09,Prestw-558,Gliclazide,nan,Metabolism,Anticoagulant 'Antidiabetic,0.093959902
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,CHEMBL700,SULFAPYRIDINE,4,10E03,Prestw-762,Sulfapyridine,nan,Metabolism,Antibacterial,0.093089796
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,CHEMBL2110372,RANITIDINE HYDROCHLORIDE,4,03E02,Prestw-201,Ranitidine hydrochloride,nan,Gastroenterology,Antiulcer,0.093086283
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CHEMBL468,THALIDOMIDE,4,03D03,Prestw-192,Thalidomide,nan,Central Nervous System 'Immunology,Hypnotic 'Immunosuppressant,0.09292035400000001
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl,CHEMBL1256772,TIAPRIDE HYDROCHLORIDE,3,03F07,Prestw-216,Tiapride hydrochloride,nan,Central Nervous System,Antiemetic 'Antipsychotic 'Anxiolytic 'Sedative,0.092643805
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12,"CHEMBL3989567,CHEMBL693",OXACILLIN SODIUM,"0,4",09D06,Prestw-1475,Oxacillin sodium,nan,Infectiology,Antibacterial,0.09233721800000001
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CHEMBL498,CHLORPROPAMIDE,4,05A04,Prestw-323,Chlorpropamide,nan,Endocrinology,Antidiabetic,0.09226855699999999
COc1ccc(CN2CCNCC2)c(OC)c1OC,CHEMBL203266,TRIMETAZIDINE,4,07G10,Prestw-549,Trimetazidine dihydrochloride,nan,Cardiovascular,Antianginal 'Anti-ischemic 'Vasodilator,0.091625074
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CHEMBL1000,CETIRIZINE,4,07C04,Prestw-503,Cetirizine dihydrochloride,nan,Allergology,Antihistaminic 'Antipruritic,0.09157431699999999
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,CHEMBL421,SULFASALAZINE,4,07D11,Prestw-520,Sulfasalazine,nan,Infectiology 'Metabolism,Antibacterial 'Anti-inflammatory,0.09116826
CCOc1ccc(NC(C)=O)cc1,CHEMBL16073,PHENACETIN,4,07F04,Prestw-533,Phenacetin,nan,Central Nervous System 'Metabolism,Analgesic 'Antipyretic,0.09106674599999999
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,CHEMBL2104298,EPROBEMIDE,0,17H03,Prestw-1916,Eprobemide,nan,Central Nervous System,Antidepressant,0.090473445
O=C(O)CCNC(=O)c1ccccc1,CHEMBL1231530,BETAMIPRON,0,17D11,Prestw-1867,Betamipron,nan,Infectiology,Antibacterial,0.090319687
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-],CHEMBL1213353,PRIFINIUM BROMIDE,0,18D03,Prestw-1974,Prifinium Bromide,nan,Gastroenterology,Antispastic,0.089511214
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,CHEMBL63857,PHENOLPHTHALEIN,4,18B07,Prestw-1949,Phenolphthalein,nan,Gastroenterology,Laxative,0.08943154199999999
Cc1[nH]c(C)c(Cl)c(=O)c1Cl,CHEMBL446918,CLOPIDOL,0,18F03,Prestw-2056,Clopidol,nan,Veterinary,Anticoccidial,0.08923236300000001
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200600,FLUOROMETHOLONE,4,09H09,Prestw-718,Fluorometholone,nan,Endocrinology,Anti-inflammatory,0.089154861
Cl.NNc1nncc2ccccc12,CHEMBL542541,HYDRALAZINE HYDROCHLORIDE,4,03A10,Prestw-169,Hydralazine hydrochloride,nan,Cardiovascular,Antihypertensive,0.088993363
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,CHEMBL70352,BENACTYZINE,0,17H09,Prestw-1923,Benactyzine hydrochloride,nan,Central Nervous System,Antidepressant,0.088423346
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,CHEMBL41286,DIACEREIN,4,12A10,Prestw-1167,Diacerein,nan,Immunology,Antiarthritic,0.08804246199999999
Nc1nc2cc(Cl)ccc2o1,CHEMBL472566,ZOXAZOLAMINE,0,05A09,Prestw-328,Zoxazolamine,nan,Metabolism 'Neuromuscular,Antigout 'Muscle relaxant 'Uricosuric,0.087343449
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEMBL1200570,MEGLUMINE,4,12A05,Prestw-884,Meglumine,nan,Metabolism 'Respiratory,Antileishmanial 'Antiseptic 'Expectorant,0.08725194300000001
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,CHEMBL1368380,MEFEXAMIDE,0,03F06,Prestw-215,Mefexamide hydrochloride,nan,Central Nervous System,CNS Stimulant,0.087057522
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,CHEMBL163238,PILSICAINIDE,0,19B09,Prestw-2003,Pilsicainide Hydrochloride,nan,Cardiovascular,Antiarrhythmic,0.08671886699999999
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,CHEMBL317094,IMIDAPRIL,4,18G03,Prestw-1955,Imidapril hydrochloride,nan,Cardiovascular,Antihypertensive,0.085965821
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CHEMBL932,DIPYRIDAMOLE,4,02G03,Prestw-142,Dipyridamole,nan,Cardiovascular 'Hematology,Anticoagulant 'Antiplatelet 'Vasodilator,0.085829211
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,CHEMBL245019,MIZORIBINE,3,18G02,Prestw-1957,Mizoribine,nan,Rheumatology 'Ophthalmology,Anti-inflammatory 'Immunosuppressant,0.08580647699999999
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,CHEMBL1271,PENTOLINIUM,4,03C09,Prestw-188,Pentolinium bitartrate,nan,Cardiovascular,Antihypertensive,0.085619469
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL376140,TIGECYCLINE,4,09E07,Prestw-1799,Tigecycline,nan,Infectiology,nan,0.08555377199999999
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,CHEMBL565,CLOFIBRATE,4,15E02,Prestw-1383,Clofibrate,nan,Metabolism,Antilipemic,0.08503739999999999
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,4,03G05,Prestw-224,Oxymetazoline hydrochloride,nan,Respiratory,Nasal Decongestant 'Vasoconstrictor,0.084845133
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL1512,FLUNISOLIDE,4,09A04,Prestw-643,Flunisolide,nan,Endocrinology,Anti-inflammatory,0.084800056
Cl.N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CHEMBL1201761,BESIFLOXACIN HYDROCHLORIDE,4,16F10,Prestw-1740,Besifloxacin hydrochloride,nan,Ophthalmology,Antibacterial,0.084629947
COc1cc(C)nc(-n2nc(C)cc2OC)n1,CHEMBL1411693,EPIRIZOLE,0,01D03,Prestw-32,Epirizole,nan,Central Nervous System,Analgesic 'Anti-inflammatory 'Antipyretic,0.084104329
CCN(CC)C(=O)c1ccc(O)c(OC)c1,CHEMBL1229908,ETHAMIVAN,4,07B11,Prestw-500,Ethamivan,nan,Central Nervous System,Analeptic 'CNS stimulant,0.083554691
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,CHEMBL1889140,ROPIVACAINE HYDROCHLORIDE,4,07G11,Prestw-1816,Ropivacaine hydrochloride,nan,Neuromuscular,Anesthetic,0.083554691
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL628,PENTOXIFYLLINE,4,03D07,Prestw-196,Pentoxifylline,nan,Cardiovascular 'Respiratory,Bronchodilator 'Vasodilator,0.08340708
CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,CHEMBL499915,CARBENOXOLONE,4,11D08,Prestw-837,Carbenoxolone disodium salt,nan,Metabolism,Antiulcer,0.083333863
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CHEMBL571,KETOPROFEN,4,03F10,Prestw-219,Ketoprofen,nan,Central Nervous System 'Metabolism,Analgesic 'Anti-inflammatory 'Antipyretic,0.082853982
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1608183,ISOFLUPREDONE ACETATE,0,01A07,Prestw-6,Isoflupredone acetate,nan,Endocrinology,Anti-inflammatory,0.082696594
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,CHEMBL1484857,SUCCINYLSULFATHIAZOLE,0,09G03,Prestw-702,Succinylsulfathiazole,nan,Infectiology,Antibacterial,0.08253890700000001
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1214185,ROXITHROMYCIN,4,11F05,Prestw-854,Roxithromycin,nan,Metabolism,Antibacterial,0.081960123
CC(=O)N[C@@H](CS)C(=O)O,CHEMBL600,ACETYLCYSTEINE,4,15B02,Prestw-1206,Acetylcysteine,nan,Metabolism,Mucolytic,0.081565444
CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,CHEMBL1407915,NEFOPAM HYDROCHLORIDE,4,03G10,Prestw-229,Nefopam hydrochloride,nan,Central Nervous System,Analgesic 'Anti-infiammatory,0.08003318599999999
[CaH2],CHEMBL2146121,CALCIUM,4,19G05,Prestw-1980,Hopantenate calcium,nan,Central Nervous System,Anticonvulsant 'CNS Stimulant,0.08002764400000001
NC(=O)OCC(O)COc1ccc(Cl)cc1,CHEMBL607710,CHLORPHENESIN CARBAMATE,4,03H05,Prestw-234,Chlorphensin carbamate,nan,Central Nervous System,Muscle relaxant 'Anti-infiammatory,0.078761062
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,CHEMBL1684,BENDROFLUMETHIAZIDE,4,10G05,Prestw-784,Bendroflumethiazide,nan,Cardiovascular,Antihypertensive 'Diuretic,0.07843366
O=C1NCCN1c1ncc([N+](=O)[O-])s1,CHEMBL152632,NIRIDAZOLE,0,06G10,Prestw-469,Niridazole,nan,Infectiology 'Metabolism,Antihelmintic 'Antiparasitic 'Antiprotozoal,0.07800104299999999
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],CHEMBL1034,DICLOFENAC SODIUM,4,08D05,Prestw-594,Diclofenac sodium,nan,Central Nervous System,Anti-inflammatory,0.077861747
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,CHEMBL779,TADALAFIL,4,09E04,Prestw-1833,Tadalafil,nan,Cardiovascular,Erectile dysfunction treatment,0.077723498
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,CHEMBL583,GREPAFLOXACIN,4,07F03,Prestw-1797,Grepafloxacin,nan,Infectiology,nan,0.07756535
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,CHEMBL474579,CEFOTETAN,4,06H04,Prestw-473,Cefotetan,nan,Infectiology,Antibacterial,0.077366945
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],CHEMBL6622,ISOSORBIDE DINITRATE,4,09H05,Prestw-714,Isosorbide dinitrate,nan,Cardiovascular,Antianginal,0.077179147
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,CHEMBL446,SULFAMETHAZINE,4,10F06,Prestw-775,Sulfamethazine sodium salt,nan,Metabolism,Antibacterial,0.07695157799999999
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,"CHEMBL1201097,CHEMBL3989551",LINCOMYCIN HYDROCHLORIDE,"0,4",04G03,Prestw-302,Lincomycin hydrochloride,nan,Infectiology,Antibacterial,0.076538269
Cn1cc[nH]c1=S,CHEMBL1515,METHIMAZOLE,4,10G07,Prestw-786,Methimazole,nan,Endocrinology,Antineoplastic,0.07649872
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,CHEMBL146095,GLAFENINE,4,04F04,Prestw-293,Glafenine hydrochloride,nan,Metabolism,Analgesic,0.07623811900000001
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,CHEMBL277522,FENBUFEN,4,03F09,Prestw-218,Fenbufen,nan,Central Nervous System 'Metabolism,Analgesic 'Anti-inflammatory 'Antipyretic,0.075553097
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,CHEMBL1201266,LODOXAMIDE,4,13E11,Prestw-1746,Lodoxamide,nan,Allergology,Antihistaminic,0.07532435400000001
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,CHEMBL63323,NIFLUMIC ACID,0,04B06,Prestw-255,Niflumic acid,nan,Central Nervous System 'Metabolism,Analgesic 'Anti-inflammatory 'Antipyretic,0.07478739400000001
CCOC(=O)n1ccn(C)c1=S,CHEMBL508102,CARBIMAZOLE,4,06D10,Prestw-439,Carbimazole,nan,Metabolism,Antihyperthyroid,0.07470373599999999
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CHEMBL9,NORFLOXACIN,4,03G02,Prestw-221,Norfloxacin,nan,Infectiology,Antibacterial,0.074115044
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,CHEMBL365795,TIAPROFENIC ACID,4,07B07,Prestw-496,Tiaprofenic acid,nan,Central Nervous System 'Metabolism,Analgesic 'Anti-inflammatory 'Antipyretic,0.074113865
COc1ccccc1OCC(O)CO,CHEMBL980,GUAIFENESIN,4,10F07,Prestw-776,Guaifenesin,nan,Respiratory,Bronchodilator 'Expectorant,0.073946247
O=C(NCCO[N+](=O)[O-])c1cccnc1,CHEMBL284906,NICORANDIL,4,02C07,Prestw-106,Nicorandil,nan,Cardiovascular,Antianginal 'Vasodilator,0.072964795
Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,CHEMBL1605,CEFTIBUTEN,4,16H05,Prestw-1729,Ceftibuten,nan,Infectiology,Antibacterial,0.072679406
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,CHEMBL1200932,IOPAMIDOL,4,11H02,Prestw-871,Iopamidol,nan,Diagnostic,Contrastant,0.072382103
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,CHEMBL902,FAMOTIDINE,4,02C05,Prestw-104,Famotidine,nan,Gastroenterology,Antiulcer,0.072276277
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CHEMBL1233,CARISOPRODOL,4,06C04,Prestw-423,Carisoprodol,nan,Central Nervous System,Analgesic 'Antipyretic 'Muscle relaxant 'Sedative,0.072209619
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,CHEMBL1201150,SUMATRIPTAN SUCCINATE,4,09D03,Prestw-1346,Sumatriptan succinate,nan,Central Nervous System,Antimigraine,0.071610022
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CHEMBL154,NAPROXEN,4,01E06,Prestw-45,(S)-Naproxen,nan,Central Nervous System 'Metabolism,Analgesic 'Anti-inflammatory 'Antipyretic,0.071106245
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CHEMBL563,FLURBIPROFEN,4,19B07,Prestw-2001,Flurbiprofen axetil,nan,Central Nervous System,Analgesic,0.070838994
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,"CHEMBL148,CHEMBL43708",IMIPENEM,4,07D10,Prestw-519,Imipenem,nan,Infectiology,Antibacterial,0.06979950900000001
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,CHEMBL1200714,CHLORMEZANONE,4,05B07,Prestw-336,Chlormezanone,nan,Central Nervous System 'Neuromuscular,Anxiolytic 'Muscle relaxant,0.068813342
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,CHEMBL44354,CEFTAZIDIME,4,07A10,Prestw-489,Ceftazidime pentahydrate,nan,Infectiology,Antibacterial,0.068682853
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CHEMBL1747,TOBRAMYCIN,4,07G05,Prestw-544,Tobramycin,nan,Infectiology,Antibacterial,0.067819981
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,CHEMBL428880,CROMOLYN,4,11B03,Prestw-812,Cromolyn disodium salt,nan,Allergology 'Metabolism,Antiasthmatic 'Anti-inflammatory,0.066963462
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL1561,MIGLITOL,4,07E04,Prestw-1169,Miglitol,nan,Endocrinology,Antidiabetic,0.066398782
CCC1(CC)C(=O)C=CNC1=O,CHEMBL1722501,PYRITHYLDIONE,0,11A04,Prestw-803,Pyrithyldione,nan,Central Nervous System,Hypnotic 'Sedative,0.066238433
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CHEMBL443,SULFAMETHOXAZOLE,4,03B08,Prestw-177,Sulfamethoxazole,nan,Infectiology,Antibacterial,0.066150442
CC(C)C[C@H](N)C(=O)O,CHEMBL291962,LEUCINE,3,12B07,Prestw-896,N-Acetyl-L-leucine,nan,Central Nervous System,Antivertigo,0.066096155
Cc1c(N)c(=O)n(-c2ccccc2)n1C,CHEMBL1165011,AMPYRONE,0,03C02,Prestw-181,Ampyrone,nan,Central Nervous System 'Metabolism,Analgesic 'Anticoagulant 'Anti-inflammatory 'Antipyretic,0.064325221
O=C(O)CNC(=O)c1ccccc1,CHEMBL461,HIPPURIC ACID,0,19H10,Prestw-2093,Hippuric acid,nan,Infectiology,Antibacterial,0.064242015
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],CHEMBL1200757,PANCURONIUM BROMIDE,4,13H05,Prestw-1034,Pancuronium bromide,nan,Neuromuscular,Muscle relaxant,0.064222389
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,CHEMBL1604,CEPHRADINE,4,18G10,Prestw-2029,Cephradine monohydrate,nan,Infectiology,Antibacterial,0.064016253
Cc1ncc([N+](=O)[O-])n1CC(C)O,CHEMBL498847,SECNIDAZOLE,4,09E03,Prestw-1340,Secnidazole,nan,Infectiology,Antiamebic,0.063486635
O=c1[nH]c2cc(Cl)ccc2o1,CHEMBL1371,CHLORZOXAZONE,4,03A04,Prestw-163,Chlorzoxazone,nan,Central Nervous System,Anticonvulsant 'Muscle relaxant,0.063440265
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CHEMBL1236282,THIAMPHENICOL,1,01C06,Prestw-25,Thiamphenicol,nan,Infectiology,Antibacterial,0.06317600599999999
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,CHEMBL1449676,ORNIDAZOLE,4,03A05,Prestw-164,Ornidazole,nan,Infectiology 'Metabolism,Antibacterial 'Antiparasitic 'Antiprotozoal 'Antitrichomonal,0.063053097
CC(C)NCC(O)c1cc(O)cc(O)c1,"CHEMBL1200812,CHEMBL1568057",METAPROTERENOL SULFATE,"0,4",07C06,Prestw-505,Metaproterenol sulfate,nan,Respiratory,Bronchodilator,0.062845783
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],CHEMBL1562610,MECLOFENAMATE SODIUM,4,03E07,Prestw-206,Meclofenamic acid sodium salt monohydrate,nan,Central Nervous System,Anti-inflammatory 'Antipyretic,0.06266592900000001
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,CHEMBL397420,ACENOCOUMAROL,4,07C09,Prestw-110,Acenocoumarol,nan,Hematology,Anticoagulant,0.061932155
O=C(O)CSCC(=O)NC1CCSC1=O,CHEMBL1697744,ERDOSTEINE,4,17G02,Prestw-1903,Erdosteine,nan,Respiratory,Bronchodilator 'Mucolytic,0.060900762000000004
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,CHEMBL311350,PIROMIDIC ACID,0,11A06,Prestw-805,Piromidic acid,nan,Metabolism,Antibacterial,0.060781633
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,TRIMETHOPRIM,4,03E09,Prestw-208,Trimethoprim,nan,Infectiology 'Metabolism,Antibacterial 'Antimalarial,0.06039823
O=C(Cn1ccnc1[N+](=O)[O-])NCCO,CHEMBL47405,ETANIDAZOLE,0,09A10,Prestw-649,Etanidazole,nan,Oncology,Antineoplastic 'Chemosensitizer,0.059843674000000006
CCCC/N=C(/N)N=C(N)N,CHEMBL39736,BUFORMIN,4,19F07,Prestw-2009,Buformin,nan,Endocrinology,Antidiabetic,0.059577008
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,CHEMBL2107457,ITOPRIDE,3,06H03,Prestw-1295,Itopride,nan,Metabolism,nan,0.059443120999999995
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,COLCHICINE,4,05E04,Prestw-363,Colchicine,nan,Metabolism,Antigout 'Anti-inflammatory,0.059255707000000005
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,CHEMBL1200628,VANCOMYCIN HYDROCHLORIDE,4,07B08,Prestw-497,Vancomycin hydrochloride,nan,Infectiology,Antibacterial,0.058582184
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,CHEMBL227529,ALOGLIPTIN BENZOATE,4,10F09,Prestw-1835,Alogliptin benzoate,nan,Metabolism,Antidiabetic,0.058425563
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],CHEMBL1200941,THIAMINE HYDROCHLORIDE,4,09D08,Prestw-631,Thiamine hydrochloride,nan,Immunology,Immunostimulant,0.058294368
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,CHEMBL1558,PRAZOSIN HYDROCHLORIDE,4,12G08,Prestw-947,Prazosin hydrochloride,nan,Cardiovascular,Antihypertensive,0.058115679
Cl.c1ccc(CC2=NCCN2)cc1,CHEMBL1689,TOLAZOLINE HYDROCHLORIDE,4,01F11,Prestw-60,Tolazoline hydrochloride,nan,Cardiovascular,Vasodilator,0.057873537999999995
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,CHEMBL8412,IPSAPIRONE,0,08E10,Prestw-1292,Ipsapirone,nan,Central Nervous System,nan,0.057857302
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,AMINOGLUTETHIMIDE,4,04A05,Prestw-244,"Glutethimide, para-amino",nan,Oncology,Antineoplastic,0.057478739
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl,CHEMBL1887891,DEXFENFLURAMINE HYDROCHLORIDE,4,08H09,Prestw-1392,Dexfenfluramine hydrochloride,nan,Central Nervous System,Anorectic,0.057057124
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CHEMBL1733447,FLUNIXIN MEGLUMINE,0,10C05,Prestw-744,Flunixin meglumine,nan,Central Nervous System 'Metabolism,Analgesic 'Anti-inflammatory 'Antipyretic,0.056737637
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,CHEMBL129,ZIDOVUDINE,4,05B04,Prestw-333,Zidovudine,nan,Infectiology,Antiviral,0.056232374
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CHEMBL435,HYDROCHLOROTHIAZIDE,4,01A10,Prestw-9,Hydrochlorothiazide,nan,Metabolism,Antihypertensive 'Diuretic,0.055855785
Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CHEMBL1200781,CITALOPRAM HYDROBROMIDE,4,09F03,Prestw-692,Citalopram hydrobromide,nan,Central Nervous System,Antidepressant,0.055363249
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CHEMBL891,CLOXACILLIN,4,03C07,Prestw-186,Cloxacillin sodium salt,nan,Infectiology,Antibacterial,0.054811947
